222	51	src/QueryEngine.ts
32	2	src/Tool.ts
48	0	src/bootstrap/state.ts
0	14	src/bridge/bridgeEnabled.ts
91	2	src/bridge/bridgeMessaging.ts
0	2	src/bridge/envLessBridgeConfig.ts
80	229	src/bridge/initReplBridge.ts
6	1	src/bridge/readFileForRemote.ts
73	15	src/bridge/remoteBridgeCore.ts
25	1	src/bridge/replBridge.ts
305	76	src/cli/bg.ts
4	1	src/cli/handlers/auth.ts
19	4	src/cli/handlers/mcp.tsx
40	1	src/cli/handlers/plugins.ts
73	47	src/cli/handlers/templateJobs.ts
527	90	src/cli/print.ts
4	0	src/cli/remoteIO.ts
94	4	src/cli/structuredIO.ts
21	6	src/cli/transports/ccrClient.ts
13	14	src/cli/update.ts
5	0	src/commands.ts
1	2	src/commands/branch/branch.ts
3	17	src/commands/bridge/bridge.tsx
44	12	src/commands/compact/compact.ts
1	1	src/commands/context/context-noninteractive.ts
13	1	src/commands/cost/cost.ts
7	3	src/commands/exit/exit-noninteractive.ts
3	49	src/commands/exit/exit.tsx
13	2	src/commands/exit/index.ts
1201	0	src/commands/extra-usage/ExtraUsageDialog.tsx
31	5	src/commands/extra-usage/extra-usage-core.ts
12	2	src/commands/extra-usage/extra-usage.tsx
37	1	src/commands/focus.ts
7	0	src/commands/model/model.tsx
12	0	src/commands/powerup/index.ts
792	0	src/commands/powerup/powerup.tsx
4	1	src/commands/pro-trial-expired/pro-trial-expired.tsx
31	9	src/commands/rate-limit-options/rate-limit-options.tsx
4	23	src/commands/stop/stop.tsx
477	0	src/commands/team-onboarding/index.ts
15	5	src/commands/terminalSetup/index.ts
51	1	src/commands/terminalSetup/terminalSetup.tsx
25	0	src/commands/ultraplan.tsx
2	0	src/commands/upgrade/index.ts
1	0	src/commands/voice/index.ts
42	6	src/commands/voice/voice.ts
3	10	src/components/BackgroundExitDialog.tsx
85	62	src/components/ConsoleOAuthFlow.tsx
2242	0	src/components/ConsoleOAuthWizards.tsx
5	3	src/components/DiagnosticsDisplay.tsx
0	3	src/components/ExitFlow.tsx
136	155	src/components/Feedback.tsx
2	2	src/components/FeedbackSurvey/useMemorySurvey.tsx
132	23	src/components/FleetView.tsx
165	3	src/components/FullscreenLayout.tsx
5	31	src/components/LogSelector.tsx
60	43	src/components/LogoV2/AnimatedClawd.tsx
19	22	src/components/LogoV2/LogoV2.tsx
63	0	src/components/LogoV2/Opus47LaunchNotice.tsx
1	19	src/components/LogoV2/feedConfigs.tsx
1	12	src/components/Message.tsx
17	1	src/components/PromptInput/PromptInput.tsx
19	8	src/components/PromptInput/VoiceIndicator.tsx
69	0	src/components/ResumeReturnDialog.tsx
415	149	src/components/Settings/UsageContributors.tsx
10	2	src/components/Spinner.tsx
21	5	src/components/Spinner/SpinnerAnimationRow.tsx
35	6	src/components/StatusLine.tsx
29	0	src/components/TeamOnboardingDiscoveryStep.tsx
28	0	src/components/ToolProgress.tsx
50	100	src/components/WarmResumeHint.tsx
36	34	src/components/design-system/Tabs.tsx
158	4	src/components/messages/AttachmentMessage.tsx
58	46	src/components/messages/RateLimitMessage.tsx
10	7	src/components/permissions/AskUserQuestionPermissionRequest/AskUserQuestionPermissionRequest.tsx
9	3	src/components/permissions/ExitPlanModePermissionRequest/ExitPlanModePermissionRequest.tsx
132	17	src/components/skills/SkillsMenu.tsx
7	2	src/components/tasks/BackgroundTasksDialog.tsx
34	67	src/components/tasks/RemoteSessionDetailDialog.tsx
1	1	src/constants/oauth.ts
273	0	src/context/messageRating.tsx
6	1	src/context/modalContext.tsx
42	0	src/cost-tracker.ts
58	33	src/daemon/cli.ts
247	72	src/daemon/client.ts
3	2	src/daemon/hub.tsx
99	3	src/daemon/jobs.ts
35	1	src/daemon/lock.ts
599	170	src/daemon/main.ts
164	0	src/daemon/orphanReaper.ts
42	12	src/daemon/paths.ts
87	0	src/daemon/peerCredentials.ts
19	18	src/daemon/protocol.ts
78	24	src/daemon/ptyClient.ts
13	4	src/daemon/ptyHost.ts
42	16	src/daemon/rendezvous.ts
3	3	src/daemon/service.ts
302	0	src/daemon/spare.ts
43	11	src/daemon/status.ts
857	228	src/daemon/supervisor.ts
6	0	src/daemon/workerRegistry.ts
1	0	src/entrypoints/agentSdkTypes.ts
24	5	src/entrypoints/cli.tsx
17	0	src/entrypoints/sandboxTypes.ts
166	1	src/entrypoints/sdk/controlSchemas.ts
50	2	src/entrypoints/sdk/coreSchemas.ts
4	3	src/hooks/notifs/useCanSwitchToExistingSubscription.tsx
17	2	src/hooks/useCancelRequest.ts
36	0	src/hooks/useManagedSettingsSecurityPrompt.ts
21	2	src/hooks/useMemoryUsage.ts
403	112	src/hooks/useReplBridge.tsx
7	3	src/hooks/useScheduledTasks.ts
108	1	src/hooks/useVoice.ts
3	1	src/hooks/useVoiceEnabled.ts
75	4	src/hooks/useVoiceIntegration.tsx
1	0	src/ink.ts
21	4	src/ink/components/App.tsx
6	0	src/ink/components/AppContext.ts
4	0	src/ink/dom.ts
102	0	src/ink/focus.ts
44	0	src/ink/hooks/use-focus.ts
7	9	src/ink/ink.tsx
18	1	src/ink/log-update.ts
6	2	src/ink/output.ts
11	9	src/ink/screen.ts
119	29	src/ink/selection.ts
27	1	src/ink/terminal.ts
17	2	src/interactiveHelpers.tsx
29	6	src/jobs/classifier.ts
128	10	src/main.tsx
7	2	src/moreright/useMoreRight.tsx
202	23	src/query.ts
36	0	src/query/transitions.ts
14	0	src/schemas/hooks.ts
216	45	src/screens/REPL.tsx
62	2	src/services/PromptSuggestion/speculation.ts
4	4	src/services/analytics/firstPartyEventLogger.ts
109	8	src/services/api/claude.ts
60	30	src/services/api/client.ts
18	0	src/services/api/errors.ts
268	0	src/services/api/extraUsage.ts
1	0	src/services/api/logging.ts
331	52	src/services/api/promptCacheBreakDetection.ts
22	15	src/services/api/usage.ts
100	0	src/services/api/vertexAuth.ts
12	1	src/services/api/withRetry.ts
47	7	src/services/autoDream/autoDream.ts
94	27	src/services/compact/autoCompact.ts
156	36	src/services/compact/compact.ts
6	3	src/services/compact/microCompact.ts
9	0	src/services/compact/postCompactCleanup.ts
782	0	src/services/compact/reactiveCompact.ts
62	0	src/services/extractMemories/extractMemories.ts
27	3	src/services/lsp/LSPServerManager.ts
15	0	src/services/lsp/passiveFeedback.ts
13	2	src/services/mcp/MCPConnectionManager.tsx
234	105	src/services/mcp/auth.ts
76	14	src/services/mcp/claudeai.ts
146	35	src/services/mcp/client.ts
145	22	src/services/mcp/officialRegistry.ts
10	0	src/services/mcp/types.ts
84	3	src/services/mcp/useManageMCPConnections.ts
1	4	src/services/mcp/vscodeSdkMcp.ts
129	3	src/services/plugins/pluginCliCommands.ts
53	0	src/services/plugins/pluginOperations.ts
5	0	src/services/policyLimits/index.ts
5	1	src/services/rateLimitMessages.ts
18	1	src/services/remoteManagedSettings/securityCheck.tsx
26	1	src/services/teamMemorySync/secretScanner.ts
157	46	src/services/tools/toolExecution.ts
26	4	src/services/tools/toolHooks.ts
123	0	src/services/tools/toolIsolation.ts
27	11	src/setup.ts
162	0	src/skills/bundled/dream.ts
254	8	src/skills/bundled/loop.ts
2	2	src/skills/bundled/scheduleRemoteAgents.ts
1	1	src/skills/bundled/updateConfig.ts
76	0	src/state/onChangeAppState.ts
5	0	src/tools.ts
27	18	src/tools/AgentTool/AgentTool.tsx
29	3	src/tools/AgentTool/forkSubagent.ts
18	3	src/tools/AgentTool/runAgent.ts
20	2	src/tools/BashTool/BashTool.tsx
75	6	src/tools/BashTool/pathValidation.ts
4	0	src/tools/BashTool/sedValidation.ts
6	1	src/tools/BashTool/utils.ts
25	3	src/tools/FileReadTool/FileReadTool.ts
2	1	src/tools/MCPTool/MCPTool.ts
22	4	src/tools/PowerShellTool/PowerShellTool.tsx
40	3	src/tools/PowerShellTool/pathValidation.ts
0	23	src/tools/PowerShellTool/readOnlyValidation.ts
13	13	src/tools/REPLTool/constants.ts
27	46	src/tools/REPLTool/toolWrappers.ts
137	0	src/tools/ScheduleWakeupTool/ScheduleWakeupTool.ts
30	0	src/tools/ScheduleWakeupTool/prompt.ts
22	8	src/tools/SkillTool/prompt.ts
19	0	src/tools/ToolSearchTool/prompt.ts
12	2	src/types/hooks.ts
10	0	src/types/logs.ts
55	14	src/upstreamproxy/upstreamproxy.ts
26	7	src/utils/Shell.ts
6	3	src/utils/ShellCommand.ts
11	2	src/utils/advisor.ts
202	262	src/utils/agenticSessionSearch.ts
67	4	src/utils/agentsFleet.ts
106	40	src/utils/analyzeContext.ts
12	0	src/utils/attachments.ts
23	7	src/utils/auth.ts
19	3	src/utils/autoUpdater.ts
22	19	src/utils/bash/ShellSnapshot.ts
34	1	src/utils/bash/commands.ts
10	0	src/utils/binaryCheck.ts
63	1	src/utils/concurrentSessions.ts
20	1	src/utils/config.ts
35	3	src/utils/conversationRecovery.ts
6	0	src/utils/cronJitterConfig.ts
2	0	src/utils/cronScheduler.ts
24	3	src/utils/cronTasks.ts
70	4	src/utils/debug.ts
44	24	src/utils/deepLink/parseDeepLink.ts
125	57	src/utils/deepLink/terminalLauncher.ts
10	1	src/utils/effort.ts
0	8	src/utils/embeddedTools.ts
8	0	src/utils/env.ts
69	0	src/utils/eventLoopStallDetector.ts
2	1	src/utils/fastMode.ts
21	1	src/utils/forkedAgent.ts
58	0	src/utils/fsOperations.ts
120	1	src/utils/gracefulShutdown.ts
201	22	src/utils/hooks.ts
108	3	src/utils/hooks/execPromptHook.ts
9	7	src/utils/imagePaste.ts
77	21	src/utils/imageResizer.ts
8	5	src/utils/imageValidation.ts
1	49	src/utils/logoV2Utils.ts
222	0	src/utils/loopDefault.ts
165	0	src/utils/loopDynamic.ts
74	5	src/utils/mcpOutputStorage.ts
23	0	src/utils/mcpValidation.ts
11	3	src/utils/messages.ts
10	2	src/utils/model/bedrock.ts
10	5	src/utils/model/bedrockUpgrade.ts
15	25	src/utils/model/vertexUpgrade.ts
40	5	src/utils/nativeInstaller/installer.ts
8	1	src/utils/permissions/permissions.ts
79	6	src/utils/plugins/dependencyResolver.ts
10	2	src/utils/plugins/hintRecommendation.ts
7	2	src/utils/privacyLevel.ts
19	1	src/utils/processUserInput/processBashCommand.tsx
6	0	src/utils/processUserInput/processSlashCommand.tsx
9	2	src/utils/processUserInput/processUserInput.ts
162	4	src/utils/proxy.ts
5	3	src/utils/queryContext.ts
83	0	src/utils/queryHelpers.ts
5	1	src/utils/relaunch.ts
52	0	src/utils/resumeReturn.ts
3	0	src/utils/sandbox/sandbox-adapter.ts
22	0	src/utils/sessionRestore.ts
32	0	src/utils/sessionState.ts
134	26	src/utils/sessionStorage.ts
10	1	src/utils/sessionTitle.ts
16	0	src/utils/settings/settings.ts
6	0	src/utils/settings/settingsCache.ts
69	5	src/utils/settings/types.ts
2	3	src/utils/settings/validationTips.ts
7	0	src/utils/shell/bashProvider.ts
5	19	src/utils/shell/prefix.ts
15	0	src/utils/slowOperations.ts
2	2	src/utils/subagentStatusLine.ts
11	0	src/utils/subscriptionUpsell.ts
5	3	src/utils/systemPrompt.ts
39	4	src/utils/telemetry/betaSessionTracing.ts
7	0	src/utils/telemetry/sessionTracing.ts
172	20	src/utils/worktree.ts
