target_name	baseline_name	evidence_occurrences	evidence_statement_pairs
$85	A85	1	1
$94	w94	2	2
$9Y	A9Y	3	3
$9z	A9z	2	2
$aY	AaY	2	2
$AY	AAY	2	2
$b_	Ab_	2	2
$B7	wB7	2	2
$B9	AB9	2	2
$bK	ObK	2	2
$c_	Ac_	1	1
$C_	AC_	2	2
$c5	Ac5	1	1
$c9	Ac9	2	1
$Cq	wCq	2	2
$cY	AcY	2	2
$D4	wD4	2	2
$d5	Ad5	1	1
$Dq	wDq	2	2
$dY	AdY	3	3
$Dz	ADz	2	2
$E4	wE4	1	1
$E5	AE5	3	2
$eY	AeY	3	3
$EY	AEY	1	1
$ez	Aez	1	1
$F4	wF4	2	2
$F7	wF7	2	2
$fY	AfY	2	2
$G	wG	12	12
$g5	Ag5	2	2
$g9	Ag9	2	1
$gq	wgq	2	2
$GY	AGY	3	3
$H4	wH4	4	2
$HA	YHA	1	1
$HY	AHY	1	1
$i9	Ai9	2	2
$iY	AiY	1	1
$j4	wj4	1	1
$j5	Aj5	3	2
$JA	YJA	1	1
$Jw	YJw	1	1
$JY	AJY	1	1
$jz	Ajz	2	2
$k5	Ak5	1	1
$K5	AK5	3	2
$k7	wk7	1	1
$KA	YKA	1	1
$KO	YKO	1	1
$kY	AkY	1	1
$KY	AKY	3	2
$Kz	AKz	1	1
$L	wL	9	3
$l_	Al_	2	2
$l5	Al5	2	2
$lY	AlY	2	2
$LY	ALY	2	2
$m4	wm4	2	2
$m5	Am5	2	2
$M5	AM5	1	1
$mq	wmq	1	1
$MY	AMY	2	2
$Mz	AMz	1	1
$n_	An_	2	2
$N5	AN5	3	2
$N7	wN7	3	3
$n9	An9	2	2
$Nq	wNq	1	1
$nY	AnY	2	2
$NY	ANY	2	2
$o7	wo7	2	2
$o9	Ao9	1	1
$OA	YOA	1	1
$OK	OOK	2	2
$oY	AoY	2	2
$OY	AOY	2	2
$p5	Ap5	2	2
$P7	wP7	3	3
$pK	OpK	2	2
$PO	YPO	2	2
$PY	APY	2	2
$q4	wq4	1	1
$Q4	wQ4	2	2
$Q5	AQ5	3	3
$qA	YqA	2	2
$qY	AqY	2	2
$qz	Aqz	2	2
$R	wR	13	1
$RA	YRA	2	2
$rY	ArY	2	2
$s4	Os4	2	2
$S7	wS7	2	2
$sY	AsY	2	2
$T5	AT5	2	2
$tY	AtY	2	2
$TY	ATY	2	2
$tz	Atz	1	1
$U4	wU4	2	2
$U5	AU5	2	2
$V	wV	15	1
$V_	AV_	2	2
$v5	Av5	2	2
$V5	AV5	1	1
$vY	AvY	1	1
$VY	AVY	2	2
$W	wW	18	1
$w4	ww4	2	2
$wA	YwA	2	2
$wO	YwO	1	1
$WY	AWY	2	1
$wz	Awz	2	2
$X	wX	21	1
$x_	Ax_	2	2
$x5	Ax5	2	2
$X5	AX5	2	2
$XA	YXA	2	2
$xK	OxK	3	3
$XK	OXK	2	2
$XY	AXY	2	1
$Xz	AXz	2	2
$y_	Ay_	2	2
$y4	wy4	3	3
$YA	YYA	2	2
$yY	AyY	3	2
$YY	AYY	2	2
$Z	wZ	10	10
$z4	wz4	2	2
$ZK	OZK	2	2
$zY	AzY	2	2
a_4	o_4	2	2
A_A	K_A	2	2
A_K	z_K	2	2
a_Y	i_Y	1	1
A_Y	__Y	1	1
A_z	__z	2	2
A$4	Y$4	3	2
a$5	i$5	3	2
A$5	_$5	1	1
a$A	n$A	2	2
A$A	K$A	2	1
a$z	i$z	2	2
A$z	_$z	2	2
A0	Y0	3	3
a05	i05	2	2
a0K	r0K	2	2
A0Y	_0Y	2	2
a0z	i0z	2	2
A0z	_0z	3	3
a1A	n1A	2	2
a1z	i1z	1	1
a24	o24	2	2
A24	Y24	3	2
a25	i25	1	1
A25	_25	2	2
a2A	n2A	3	3
a2z	i2z	2	2
A3A	K3A	1	1
a3K	r3K	2	2
a3Y	i3Y	2	2
A3Y	_3Y	2	2
a3z	i3z	2	2
A3z	_3z	3	3
a44	o44	1	1
a45	i45	3	2
a4A	n4A	2	2
A4A	K4A	2	2
A4K	z4K	2	2
a4Y	i4Y	3	2
A4Y	_4Y	3	2
a4z	i4z	2	2
A4z	_4z	2	2
A54	Y54	2	2
a5A	n5A	1	1
a5Y	i5Y	1	1
A5Y	_5Y	2	2
a5z	i5z	2	2
A5z	_5z	2	2
A64	Y64	2	2
a7A	n7A	2	2
A7A	K7A	2	2
a7K	r7K	2	2
a7Y	i7Y	1	1
a7z	i7z	2	2
A7z	_7z	1	1
A85	_85	2	2
A8K	z8K	2	2
A8q	Y8q	2	2
a9	o9	20	1
a94	o94	1	1
a9A	n9A	3	3
A9A	K9A	2	2
A9K	z9K	2	2
a9Y	i9Y	2	2
A9Y	_9Y	2	2
a9z	i9z	2	2
A9z	_9z	2	1
aAA	nAA	1	1
AaO	KaO	2	2
aaY	iaY	2	2
aAY	iAY	2	1
AaY	_aY	2	2
AAY	_AY	3	3
ab_	ib_	2	2
Ab_	_b_	2	2
Ab4	Yb4	1	1
AB4	YB4	2	2
aB5	iB5	3	2
aB7	oB7	2	2
AB7	YB7	1	1
AB9	_B9	2	2
abK	rbK	2	2
abY	ibY	2	2
aC_	iC_	3	2
Ac_	_c_	2	2
AC_	_C_	2	2
ac5	ic5	3	2
AC7	YC7	2	2
Ac9	_c9	2	1
aCK	rCK	1	1
AcK	zcK	1	1
ACK	zCK	2	2
acY	icY	1	1
AcY	_cY	1	1
ad_	id_	1	1
Ad4	Yd4	2	2
AD4	YD4	2	2
ad5	id5	1	1
Ad5	_d5	2	1
ADK	zDK	2	2
aDq	oDq	3	3
adY	idY	2	1
AdY	_dY	2	2
aDz	iDz	2	2
ADz	_Dz	2	2
aE_	iE_	3	3
AE4	YE4	3	2
AE5	_E5	3	2
aE7	oE7	2	2
Ae7	Ye7	2	2
aEY	iEY	2	2
AeY	_eY	2	2
AEY	_EY	1	1
Aez	_ez	2	2
aF5	iF5	2	2
AF5	_F5	3	2
AF7	YF7	2	2
AfK	zfK	2	2
afY	ifY	2	2
aFY	iFY	3	3
AfY	_fY	1	1
AG	YG	17	17
aG4	oG4	2	2
Ag4	Yg4	2	2
ag5	ig5	2	2
Ag5	_g5	1	1
agK	rgK	2	2
AGK	zGK	2	2
aGY	iGY	2	2
AGY	_GY	1	1
ah	oh	8	8
Ah	Yh	10	10
AH4	YH4	4	3
aHA	nHA	2	2
AHA	KHA	2	2
AhK	zhK	3	2
aHY	iHY	2	2
AHY	_HY	2	2
ai_	ii_	3	3
aI_	iI_	2	2
aI5	iI5	2	2
aI7	oI7	3	2
ai9	ii9	2	2
Ai9	_i9	2	2
aIK	rIK	3	2
aIq	oIq	2	2
aiY	iiY	2	2
AiY	_iY	1	1
aj4	oj4	3	3
Aj5	_j5	1	1
ajA	njA	1	1
aJA	nJA	1	1
AjA	KjA	2	2
AJA	KJA	2	2
ajK	rjK	2	2
Ajq	Yjq	2	2
ajY	ijY	1	1
aJY	iJY	1	1
AJY	_JY	3	2
aJz	iJz	2	2
Ajz	_jz	2	2
aK4	oK4	3	3
ak5	ik5	2	2
Ak5	_k5	1	1
AK5	_K5	2	2
ak7	ok7	3	3
Ak7	Yk7	1	1
aKA	nKA	3	3
AKA	KKA	1	1
AkK	zkK	3	2
AKK	zKK	2	2
akY	ikY	2	2
aKY	iKY	2	2
AkY	_kY	1	1
AKY	_KY	3	2
aKz	iKz	2	2
AKz	_Kz	1	1
AL	YL	6	6
al_	il_	2	2
Al_	_l_	1	1
AL4	YL4	2	2
Al5	_l5	3	2
aL7	oL7	2	2
al9	il9	2	2
alY	ilY	2	2
AlY	_lY	2	1
ALY	_LY	2	2
AM	YM	15	8
AM5	_M5	2	1
am7	om7	3	2
aMO	nMO	2	2
amq	omq	2	2
aMY	iMY	2	2
AMY	_MY	2	2
AMz	_Mz	2	2
An_	_n_	2	2
aN5	iN5	3	2
AN5	_N5	3	2
AN7	YN7	4	4
an9	in9	2	2
An9	_n9	2	2
ANq	YNq	3	3
anY	inY	2	1
aNY	iNY	2	2
ANY	_NY	2	2
aO4	oO4	3	2
aOA	nOA	2	2
AOA	KOA	2	2
aoY	ioY	1	1
AoY	_oY	1	1
AOY	_OY	2	2
aOz	iOz	2	2
aP	oP	15	2
AP	YP	21	1
Ap4	Yp4	2	2
ap5	ip5	1	1
Ap5	_p5	2	2
AP7	YP7	4	3
APO	KPO	2	2
aPY	iPY	2	2
ApY	_pY	1	1
APY	_PY	3	3
aQ5	iQ5	3	2
AQ5	_Q5	1	1
aqA	nqA	2	2
AqA	KqA	2	2
aqK	rqK	2	2
aqY	iqY	3	2
AqY	_qY	2	2
aqz	iqz	3	2
Aqz	_qz	1	1
aR	oR	10	7
AR	YR	13	2
ar4	rr4	2	2
aR4	oR4	2	2
Ar4	zr4	2	2
aR7	oR7	2	2
ARA	KRA	2	2
ARK	zRK	2	2
arY	irY	1	1
ArY	_rY	2	2
As7	Ys7	2	2
AsK	zsK	2	2
ASK	zSK	2	1
asY	isY	2	2
AsY	_sY	2	2
asz	isz	1	1
aT5	iT5	3	3
AT5	_T5	1	1
at7	ot7	2	2
At7	Yt7	2	2
ATK	zTK	3	3
ATw	KTw	1	1
atY	itY	2	2
aTY	iTY	2	2
AtY	_tY	1	1
ATY	_TY	2	2
atz	itz	2	2
Atz	_tz	2	2
au4	ou4	2	2
aU5	iU5	2	1
AU5	_U5	2	2
auq	ouq	2	2
av	ov	5	5
AV	YV	18	5
AV_	_V_	2	2
av5	iv5	2	1
aV5	iV5	2	2
Av5	_v5	3	3
AV5	_V5	1	1
aV7	oV7	1	1
AvK	zvK	2	2
AVK	zVK	2	2
avY	ivY	2	2
aVY	iVY	2	2
AvY	_vY	2	2
AVY	_VY	2	2
aW	oW	11	9
AW	YW	19	4
aw4	ow4	2	2
Aw4	Yw4	3	3
aw5	iw5	1	1
aWK	rWK	2	2
AWY	_WY	2	2
aWz	iWz	2	2
Awz	_wz	2	2
aX	oX	13	9
AX	YX	21	4
Ax_	_x_	2	1
aX5	iX5	2	2
Ax5	_x5	3	2
AX5	_X5	2	1
Ax7	Yx7	3	2
aXA	nXA	1	1
AXA	KXA	2	2
aXK	rXK	3	3
aXY	iXY	1	1
AXY	_XY	2	2
aXz	iXz	1	1
AXz	_Xz	2	2
Ay_	_y_	2	2
ay4	oy4	2	2
Ay4	Yy4	2	2
ay7	oy7	2	2
AYA	KYA	3	2
ayY	iyY	2	2
aYY	iYY	2	2
AyY	_yY	2	2
AYY	_YY	2	2
AZ	YZ	9	1
az4	oz4	3	3
azA	nzA	1	1
AzA	KzA	2	2
aZq	oZq	2	2
azY	izY	2	2
aZY	iZY	2	2
AzY	_zY	2	2
b_4	C_4	1	1
B_4	m_4	1	1
b_A	R_A	2	2
B_A	I_A	1	1
b_K	S_K	1	1
B_K	u_K	1	1
b_Y	h_Y	2	2
B_Y	x_Y	2	2
b$5	h$5	2	2
b$z	h$z	1	1
B$z	x$z	2	2
b0	C0	18	2
B0H	C0H	2	2
B0q	m0q	2	2
B0Y	x0Y	2	2
b0z	h0z	2	2
B0z	x0z	2	2
b1A	R1A	2	2
B1A	I1A	2	2
B1q	m1q	1	1
b1z	h1z	1	1
B1z	x1z	2	2
b24	C24	3	3
B24	m24	2	1
b25	h25	1	1
B3A	I3A	2	2
b3Y	h3Y	2	2
B3Y	x3Y	3	3
b3z	h3z	2	2
B3z	x3z	2	2
b45	h45	2	2
b4A	R4A	2	2
B4A	I4A	1	1
b4Y	h4Y	3	2
B4Y	x4Y	3	2
b5A	R5A	3	3
b5Y	h5Y	2	2
B5Y	x5Y	1	1
b5z	h5z	2	2
B5z	x5z	2	2
b7A	R7A	1	1
B7A	I7A	1	1
B7Y	x7Y	2	2
b7z	h7z	2	2
B7z	x7z	1	1
b8_	h8_	2	2
B8_	x8_	2	2
b85	h85	2	2
b8q	C8q	1	1
b9	C9	43	2
b94	C94	2	2
B9A	I9A	2	2
b9Y	h9Y	2	2
B9Y	x9Y	2	2
b9z	h9z	2	2
B9z	x9z	1	1
bA_	hA_	2	2
BA_	xA_	2	2
BA4	mA4	2	2
bAA	RAA	2	2
baY	haY	2	2
bAY	hAY	1	1
BAY	xAY	2	2
bb_	hb_	2	2
bB4	CB4	2	2
bB5	hB5	1	1
BB5	xB5	1	1
BB7	mB7	3	1
bbK	SbK	2	2
bC_	hC_	2	2
BC_	xC_	2	2
bc4	Cc4	3	3
bC4	CC4	2	2
Bc4	mc4	3	3
bc5	hc5	2	1
Bc5	xc5	2	2
bC7	CC7	2	2
BC7	mC7	2	1
bCK	SCK	3	2
bcq	Ccq	2	2
bcY	hcY	2	2
BcY	xcY	1	1
BD	mD	17	7
bd5	hd5	2	2
Bd5	xd5	2	2
bDq	CDq	3	3
BDq	mDq	2	2
bdY	hdY	1	1
BdY	xdY	2	2
BDY	xDY	1	1
bDz	hDz	2	2
BDz	xDz	2	2
bE_	hE_	2	2
BE7	mE7	2	2
BEO	IEO	1	1
bEY	hEY	1	1
bF4	CF4	2	2
BfK	ufK	3	2
BfY	xfY	1	1
Bg4	mg4	2	2
bg5	hg5	2	2
bgK	SgK	3	2
BgK	ugK	3	3
BGK	uGK	3	1
bGY	hGY	2	2
BgY	xgY	2	2
BGY	xGY	2	2
bh	Ch	9	7
Bh	mh	8	8
bH4	CH4	3	2
BH4	mH4	3	3
bHA	RHA	2	2
BHA	IHA	2	2
BhK	uhK	2	2
bHY	hHY	2	2
BHY	xHY	2	2
Bhz	xhz	2	2
bi_	hi_	3	2
bI_	hI_	1	1
Bi_	xi_	3	3
BI_	xI_	2	2
bi4	Si4	2	2
Bi4	ui4	2	2
BI5	xI5	2	2
bi9	hi9	2	2
Bi9	xi9	2	2
biY	hiY	2	2
bj2	Lj2	2	2
bj4	Cj4	4	3
Bj4	mj4	2	2
bj5	hj5	3	2
bJA	RJA	1	1
BJA	IJA	2	2
bJK	SJK	2	1
bjq	Cjq	2	2
bJY	hJY	2	2
BjY	xjY	2	2
BJY	xJY	2	2
bjz	hjz	2	2
Bjz	xjz	2	2
bk4	Ck4	1	1
bK4	CK4	2	2
BK4	mK4	1	1
bk5	hk5	1	1
bK5	hK5	2	2
Bk5	xk5	1	1
bk7	Ck7	3	3
Bk7	mk7	3	3
bKA	RKA	2	2
BKA	IKA	2	2
BkK	ukK	3	3
bkY	hkY	1	1
bKY	hKY	2	2
BkY	xkY	2	2
BKY	xKY	2	2
bKz	hKz	3	3
BKz	xKz	1	1
bL	CL	13	1
bl_	hl_	2	2
Bl_	xl_	2	2
BL_	xL_	2	1
bl5	hl5	2	2
BL7	mL7	2	2
bl9	hl9	3	3
BLK	uLK	2	2
blY	hlY	1	1
bLY	hLY	1	1
BlY	xlY	1	1
bM	CM	19	8
BM	mM	10	2
bm4	Cm4	2	2
bm7	Cm7	2	2
Bmq	mmq	2	2
bMY	hMY	2	2
BMY	xMY	3	3
bn_	hn_	2	2
bN5	hN5	3	2
BN5	xN5	3	2
bN7	CN7	1	1
bn9	hn9	2	2
Bn9	xn9	2	2
bnY	hnY	1	1
bNY	hNY	1	1
BNY	xNY	2	2
Bo4	uo4	2	2
Bo7	mo7	2	2
BOK	uOK	2	2
boY	hoY	2	2
bOY	hOY	2	1
BoY	xoY	2	1
BP	mP	11	11
Bp4	mp4	2	2
bp5	hp5	1	1
BP7	mP7	2	2
bPY	hPY	2	2
BpY	xpY	2	2
BPY	xPY	1	1
bQ4	CQ4	2	2
Bq4	mq4	3	1
bQ5	hQ5	2	2
bqA	RqA	2	2
BqA	IqA	2	1
BQq	mQq	2	2
bqY	hqY	2	2
BqY	xqY	2	2
bqz	hqz	3	2
Bqz	xqz	3	2
br7	Cr7	2	2
bR7	CR7	2	2
BRK	uRK	3	2
brY	hrY	2	2
bRz	hRz	1	1
BRz	xRz	2	2
bs4	Ss4	2	2
bS7	CS7	2	2
BsK	usK	3	2
BSK	uSK	4	4
bsY	hsY	2	2
BsY	xsY	2	2
BSz	xSz	2	2
bt4	St4	2	2
bT5	hT5	1	1
BT5	xT5	3	3
bT7	CT7	2	2
BT7	mT7	4	4
BTK	uTK	3	2
bTq	CTq	2	2
btY	htY	1	1
bTY	hTY	1	1
BtY	xtY	2	2
BTY	xTY	1	1
Btz	xtz	2	2
bu4	Cu4	2	2
bV	CV	14	1
Bv	mv	14	1
BV	mV	11	9
bv4	Cv4	3	1
Bv4	mv4	3	3
bv5	hv5	3	3
bV5	hV5	2	2
Bv5	xv5	3	3
BV5	xV5	2	2
bV7	CV7	1	1
Bv7	mv7	2	2
BV7	mV7	1	1
BvK	uvK	3	2
BVK	uVK	1	1
bvY	hvY	2	2
bVY	hVY	2	2
BvY	xvY	2	2
BVY	xVY	1	1
BW	mW	13	12
Bw4	mw4	1	1
bw5	hw5	2	2
bwA	RwA	2	2
BwA	IwA	2	2
BWK	uWK	2	2
bWY	hWY	2	2
BWY	xWY	2	2
bWz	hWz	2	2
BWz	xWz	1	1
bX	CX	18	2
BX	mX	16	7
bx_	hx_	2	2
Bx_	xx_	1	1
bX5	hX5	2	1
bXA	RXA	1	1
BXA	IXA	2	2
bxK	SxK	1	1
bXK	SXK	2	2
Bxq	mxq	2	2
bXY	hXY	2	2
BXY	xXY	3	2
bXz	hXz	2	2
by_	hy_	3	3
by4	Cy4	3	2
By4	my4	2	2
bYA	RYA	2	2
BYA	IYA	3	2
byY	hyY	2	2
bYY	hYY	2	2
BYY	xYY	1	1
Bz4	mz4	2	2
bZK	SZK	3	2
BZK	uZK	2	2
bzY	hzY	2	2
bZY	hZY	3	3
BzY	xzY	2	2
BZY	xZY	3	3
c_4	d_4	1	1
C_4	S_4	3	2
c_A	g_A	3	3
C_A	L_A	2	2
c_K	Q_K	1	1
C_K	h_K	1	1
c_Y	U_Y	1	1
C_Y	R_Y	1	1
C$4	S$4	2	2
c$5	U$5	1	1
c$z	U$z	1	1
C$z	R$z	2	2
c0	d0	15	4
C0	S0	15	6
c0H	F0H	2	2
c0K	Q0K	2	2
C0Y	R0Y	2	2
c0z	U0z	2	2
C0z	R0z	2	2
C14	S14	2	2
c1A	g1A	3	3
C1A	L1A	1	1
c1z	U1z	2	2
C1z	R1z	2	2
c24	d24	3	3
C24	S24	3	3
c25	U25	1	1
C2A	L2A	2	2
c2z	U2z	2	2
C3A	L3A	2	2
C3K	h3K	2	2
c3q	d3q	1	1
c3Y	U3Y	2	2
C3Y	R3Y	2	2
c3z	U3z	3	2
C3z	R3z	2	2
c45	U45	3	2
c4A	g4A	2	2
C4A	L4A	1	1
C4q	S4q	1	1
c4Y	U4Y	3	2
C4Y	R4Y	3	2
c4z	U4z	3	3
c5A	g5A	1	1
C5A	L5A	3	3
c5Y	U5Y	2	2
C5Y	R5Y	2	2
c5z	U5z	2	2
C5z	R5z	2	2
C64	S64	2	2
c65	U65	2	2
C6K	h6K	2	2
C6q	S6q	2	2
c7A	g7A	2	2
c7Y	U7Y	1	1
c7z	U7z	3	3
C7z	R7z	2	2
c8_	U8_	1	1
C8_	R8_	3	2
C85	R85	2	2
C8K	h8K	1	1
C9	S9	27	19
C94	S94	2	2
C9A	L9A	2	2
c9Y	U9Y	2	2
C9Y	R9Y	2	2
c9z	U9z	1	1
C9z	R9z	2	2
cA_	UA_	2	2
CA_	RA_	1	1
cA4	dA4	2	2
cAA	gAA	2	2
CAA	LAA	2	2
caY	UaY	2	2
cAY	UAY	2	2
CAY	RAY	1	1
cb_	Ub_	2	2
Cb_	Rb_	2	2
cB5	UB5	3	2
CB5	RB5	1	1
cB7	dB7	2	2
cbK	QbK	3	2
cbY	UbY	1	1
cC_	UC_	2	2
CC_	RC_	3	3
Cc4	Sc4	3	2
cc5	Uc5	3	2
Cc5	Rc5	2	1
cCK	QCK	1	1
ccY	UcY	1	1
CcY	RcY	1	1
cD	dD	7	7
CD4	SD4	3	3
cd5	Ud5	2	2
Cd5	Rd5	1	1
Cd7	Sd7	2	2
cDq	dDq	2	2
CDq	SDq	3	3
Cdw	Ldw	1	1
cdY	UdY	2	2
CdY	RdY	2	2
CDY	RDY	2	2
cDz	UDz	2	2
CDz	RDz	2	2
cE_	UE_	3	3
Ceq	Seq	2	2
cEY	UEY	2	2
cF5	UF5	2	2
CfK	hfK	2	2
CFK	hFK	2	2
cfY	UfY	2	2
CfY	RfY	2	2
Cg4	Sg4	2	2
cg5	Ug5	2	2
cgK	QgK	2	2
CgK	hgK	3	2
CGK	hGK	1	1
cGY	UGY	2	2
CgY	RgY	1	1
CGY	RGY	1	1
ch	dh	12	2
CH4	SH4	3	3
cHA	gHA	1	1
CHA	LHA	2	2
ChK	hhK	2	2
cHY	UHY	2	1
CHY	RHY	2	2
Chz	Rhz	2	2
ci_	Ui_	3	3
cI_	UI_	3	2
Ci_	Ri_	2	2
CI_	RI_	2	2
ci4	Qi4	2	2
cI5	UI5	3	2
cI7	dI7	2	2
Ci9	Ri9	2	2
ciY	UiY	1	1
Cj2	yj2	2	2
cj4	dj4	3	3
Cj4	Sj4	4	3
cj5	Uj5	1	1
cjA	gjA	3	3
cJA	gJA	2	2
CJA	LJA	2	2
cjK	QjK	3	2
Cjq	Sjq	1	1
cjY	UjY	2	2
cJY	UJY	2	2
CJY	RJY	2	2
cjz	Ujz	2	2
cJz	UJz	1	1
Cjz	Rjz	3	2
cK4	dK4	1	1
CK4	SK4	2	2
ck5	Uk5	1	1
Ck5	Rk5	1	1
ck7	dk7	4	4
Ck7	Sk7	3	3
cKA	gKA	2	2
CKA	LKA	2	2
CkK	hkK	1	1
ckY	UkY	2	2
cKY	UKY	1	1
CkY	RkY	1	1
CKY	RKY	2	2
cKz	UKz	2	2
CKz	RKz	2	2
CL	SL	8	8
cl_	Ul_	2	1
Cl_	Rl_	2	2
CL_	RL_	2	1
Cl5	Rl5	2	2
CL7	SL7	2	2
Cl9	Rl9	2	2
CLK	hLK	3	3
cLq	dLq	1	1
clY	UlY	2	2
ClY	RlY	1	1
CM	SM	15	12
cMY	UMY	2	2
CMY	RMY	2	2
cn_	Un_	2	1
Cn_	Rn_	2	2
cN5	UN5	3	2
CN5	RN5	3	2
CN7	SN7	3	2
cn9	Un9	2	2
Cn9	Rn9	2	2
cnY	UnY	3	3
cNY	UNY	2	2
CNY	RNY	1	1
CO5	RO5	3	2
COK	hOK	2	2
coY	UoY	2	2
CoY	RoY	2	2
COY	ROY	2	1
cOz	UOz	2	2
cP	dP	8	8
cP4	dP4	1	1
Cp4	Sp4	2	2
cp5	Up5	2	2
cPY	UPY	2	2
CpY	RpY	2	2
CPY	RPY	2	2
cQ5	UQ5	3	2
CQ5	RQ5	2	2
cqA	gqA	2	2
CqA	LqA	2	2
cqY	UqY	3	2
CqY	RqY	2	2
cqz	Uqz	3	2
Cqz	Rqz	3	2
CR	SR	10	10
cR4	dR4	1	1
cr7	dr7	2	2
CRK	hRK	1	1
crY	UrY	2	1
CRz	RRz	2	2
cs4	Qs4	3	3
CsK	hsK	3	2
CSK	hSK	3	3
csY	UsY	2	2
CsY	RsY	2	2
CSz	RSz	2	2
cT5	UT5	3	3
CT5	RT5	2	2
CT7	ST7	2	1
CTK	hTK	2	2
ctY	UtY	2	2
cTY	UTY	2	2
CtY	RtY	2	1
CTY	RTY	2	2
ctz	Utz	2	2
Ctz	Rtz	1	1
cu4	du4	2	2
CU4	SU4	2	2
cU5	UU5	2	1
cv4	dv4	2	2
cV4	dV4	2	2
Cv4	Sv4	2	2
cv5	Uv5	1	1
cV5	UV5	2	2
CV5	RV5	2	2
cv7	dv7	2	2
cV7	dV7	1	1
CV7	SV7	2	1
CvK	hvK	3	2
