9	0	src/QueryEngine.ts
6	1	src/Tool.ts
49	54	src/bootstrap/state.ts
7	2	src/bridge/initReplBridge.ts
6	0	src/bridge/trustedDevice.ts
1	0	src/cli/bg.ts
8	1	src/cli/exit.ts
16	0	src/cli/handlers/auth.ts
588	0	src/cli/handlers/project.tsx
5	3	src/cli/handlers/templateJobs.ts
26	1	src/cli/print.ts
5	0	src/commands/bridge/bridge.tsx
5	2	src/commands/clear/caches.ts
7	1	src/commands/clear/conversation.ts
3	0	src/commands/compact/compact.ts
0	17	src/commands/effort/effort.tsx
5	2	src/commands/init.ts
8	0	src/commands/logout/logout.tsx
5	4	src/commands/plugin/ManagePlugins.tsx
2	1	src/commands/review/ultrareviewEnabled.ts
5	0	src/commands/teleport/teleport.tsx
1	1	src/components/FeedbackSurvey/MemoryEvaluationSurveyView.tsx
178	76	src/components/FleetView.tsx
39	8	src/components/HistorySearchDialog.tsx
6	0	src/components/InvalidSettingsDialog.tsx
60	8	src/components/Messages.tsx
99	29	src/components/PromptInput/PromptInput.tsx
3	3	src/components/PromptInput/PromptInputFooter.tsx
4	1	src/components/PromptInput/useSwarmBanner.ts
3	3	src/components/QuickOpenDialog.tsx
1	1	src/components/ScrollKeybindingHandler.tsx
9	1	src/components/design-system/FuzzyPicker.tsx
10	13	src/components/messages/SystemAPIErrorMessage.tsx
1	1	src/components/tasks/BackgroundTasksDialog.tsx
139	32	src/constants/betas.ts
12	5	src/constants/prompts.ts
9	16	src/daemon/jobs.ts
4	1	src/daemon/main.ts
41	17	src/daemon/spare.ts
58	32	src/daemon/supervisor.ts
3	3	src/dialogLaunchers.tsx
7	0	src/entrypoints/cli.tsx
5	5	src/entrypoints/init.ts
6	0	src/entrypoints/sdk/controlSchemas.ts
3	0	src/entrypoints/sdk/coreSchemas.ts
12	5	src/history.ts
94	109	src/hooks/fileSuggestions.ts
293	0	src/hooks/notifs/useStartupNotifications.tsx
6	2	src/hooks/unifiedSuggestions.ts
5	2	src/hooks/useHistorySearch.ts
1	1	src/hooks/useReplBridge.tsx
6	5	src/hooks/useTypeahead.tsx
35	5	src/ink/scroll-config.ts
8	3	src/ink/termio/osc.ts
6	0	src/jobs/classifier.ts
1	0	src/keybindings/defaultBindings.ts
1	0	src/keybindings/schema.ts
27	2	src/main.tsx
30	0	src/migrations/migrateNotificationImpressions.ts
1	4	src/query/stopHooks.ts
18	11	src/screens/Doctor.tsx
17	24	src/screens/REPL.tsx
7	3	src/services/PromptSuggestion/speculation.ts
6	2	src/services/analytics/growthbook.ts
87	35	src/services/api/claude.ts
30	11	src/services/api/client.ts
27	5	src/services/api/errors.ts
22	12	src/services/api/workloadIdentity.ts
9	3	src/services/compact/autoCompact.ts
42	1	src/services/mcp/auth.ts
17	5	src/services/mcp/client.ts
51	0	src/services/mcp/config.ts
1	1	src/services/oauth/auth-code-listener.ts
2	2	src/services/oauth/client.ts
1	1	src/services/toolUseSummary/toolUseSummaryGenerator.ts
3	11	src/services/tools/StreamingToolExecutor.ts
3	0	src/services/tools/toolExecution.ts
12	3	src/services/tools/toolIsolation.ts
0	6	src/services/tools/toolOrchestration.ts
2	0	src/state/AppStateStore.ts
15	1	src/tools/AgentTool/runAgent.ts
2	2	src/tools/AskUserQuestionTool/AskUserQuestionTool.tsx
35	3	src/tools/BashTool/readOnlyValidation.ts
15	1	src/tools/BriefTool/BriefTool.ts
1	1	src/tools/BriefTool/prompt.ts
3	1	src/tools/EnterPlanModeTool/EnterPlanModeTool.ts
3	1	src/tools/ExitPlanModeTool/ExitPlanModeV2Tool.ts
2	6	src/tools/FileReadTool/FileReadTool.ts
106	0	src/tools/FileReadTool/imageProcessor.ts
2	0	src/tools/ListPeersTool/constants.ts
1	1	src/tools/REPLTool/prompt.ts
1	0	src/tools/REPLTool/types.ts
10	0	src/tools/REPLTool/vm.ts
14	37	src/tools/SkillTool/SkillTool.ts
1	0	src/tools/WebSearchTool/WebSearchTool.ts
11	1	src/tools/shared/gitOperationTracking.ts
8	0	src/types/logs.ts
15	11	src/upstreamproxy/relay.ts
58	44	src/upstreamproxy/upstreamproxy.ts
28	4	src/utils/attachments.ts
15	4	src/utils/auth.ts
78	49	src/utils/bash/ast.ts
49	0	src/utils/config.ts
2	0	src/utils/conversationRecovery.ts
1	0	src/utils/hooks/hooksConfigManager.ts
8	10	src/utils/imageResizer.ts
2	0	src/utils/managedEnvConstants.ts
20	3	src/utils/messages.ts
186	0	src/utils/model/gatewayModelDiscovery.ts
3	0	src/utils/model/model.ts
8	0	src/utils/model/modelOptions.ts
5	0	src/utils/permissions/permissionRuleParser.ts
64	17	src/utils/permissions/permissions.ts
25	11	src/utils/permissions/yoloClassifier.ts
2	0	src/utils/plugins/refresh.ts
0	1	src/utils/powershell/parser.ts
79	24	src/utils/prStatus.ts
4	1	src/utils/processUserInput/processSlashCommand.tsx
33	24	src/utils/sandbox/sandbox-adapter.ts
54	0	src/utils/sessionStorage.ts
31	26	src/utils/sessionStoragePortable.ts
35	23	src/utils/settings/settings.ts
10	0	src/utils/settings/settingsCache.ts
12	0	src/utils/settings/types.ts
35	3	src/utils/shell/powershellDetection.ts
7	7	src/utils/subprocessEnv.ts
4	2	src/utils/suggestions/commandSuggestions.ts
6	0	src/utils/swarm/spawnUtils.ts
20	5	src/utils/taskSummary.ts
31	0	src/utils/telemetry/pluginTelemetry.ts
18	2	src/utils/udsClient.ts
