36	6	src/QueryEngine.ts
21	0	src/Tool.ts
620	0	src/assistant/install.ts
42	5	src/bootstrap/state.ts
54	4	src/bridge/bridgeEnabled.ts
3	0	src/bridge/bridgeMain.ts
71	0	src/bridge/bridgeMessaging.ts
33	1	src/bridge/codeSessionApi.ts
10	1	src/bridge/inboundMessages.ts
123	3	src/bridge/initReplBridge.ts
48	0	src/bridge/readFileForRemote.ts
147	9	src/bridge/remoteBridgeCore.ts
11	0	src/bridge/replBridge.ts
31	5	src/bridge/replBridgeTransport.ts
133	0	src/bridge/sessionPersistenceSync.ts
21	5	src/bridge/trustedDevice.ts
1302	0	src/cli/bg.ts
5	0	src/cli/handlers/auth.ts
267	0	src/cli/handlers/templateJobs.ts
238	18	src/cli/print.ts
3	0	src/cli/remoteIO.ts
10	11	src/cli/structuredIO.ts
2	0	src/cli/transports/ccrClient.ts
60	8	src/cli/update.ts
18	5	src/commands.ts
27	20	src/commands/autocompact/autocompact-noninteractive.ts
24	20	src/commands/autocompact/autocompact.tsx
8	4	src/commands/autocompact/index.ts
140	0	src/commands/background/background.tsx
12	0	src/commands/background/index.ts
11	0	src/commands/clear/conversation.ts
3	3	src/commands/compact/compact.ts
9	1	src/commands/context/context-noninteractive.ts
23	0	src/commands/daemon/daemon.tsx
13	0	src/commands/daemon/index.ts
4	1	src/commands/exit/exit-noninteractive.ts
105	10	src/commands/exit/exit.tsx
2	2	src/commands/exit/index.ts
57	37	src/commands/init.ts
3	7	src/commands/insights.ts
24	1	src/commands/model/model.tsx
9	6	src/commands/plan/plan.tsx
21	10	src/commands/plugin/DiscoverPlugins.tsx
4	0	src/commands/plugin/PluginErrors.tsx
1	4	src/commands/recap/recap.ts
12	1	src/commands/rename/index.ts
7	0	src/commands/rename/rename-noninteractive.ts
50	17	src/commands/rename/rename.ts
26	0	src/commands/stop/index.ts
7	0	src/commands/stop/stop-noninteractive.ts
30	0	src/commands/stop/stop.tsx
175	92	src/commands/ultraplan.tsx
11	0	src/commands/update/update.ts
149	6	src/commands/version.ts
17	11	src/components/BackgroundExitDialog.tsx
6	14	src/components/BridgeDialog.tsx
3	0	src/components/ExitFlow.tsx
3	3	src/components/FastIcon.tsx
2374	0	src/components/FleetView.tsx
2	1	src/components/LogoV2/LogoV2.tsx
7	1	src/components/Message.tsx
72	46	src/components/MessageRow.tsx
3	3	src/components/MessageSelector.tsx
5	3	src/components/MessageTimestamp.tsx
5	3	src/components/Messages.tsx
40	5	src/components/PrBadge.tsx
76	0	src/components/ProTrialStartScreen.tsx
60	13	src/components/PromptInput/PromptInput.tsx
3	1	src/components/PromptInput/PromptInputFooter.tsx
18	3	src/components/PromptInput/PromptInputFooterLeftSide.tsx
367	276	src/components/PromptInput/PromptInputFooterSuggestions.tsx
2	3	src/components/PromptInput/utils.ts
179	102	src/components/Settings/Config.tsx
11	9	src/components/Settings/Usage.tsx
23	1	src/components/Spinner/SpinnerAnimationRow.tsx
6	1	src/components/Spinner/useStalledAnimation.ts
4	4	src/components/Stats.tsx
26	5	src/components/StatusLine.tsx
3	1	src/components/TextInput.tsx
240	0	src/components/UltraplanChoiceDialog.tsx
204	0	src/components/UltraplanLaunchDialog.tsx
7	3	src/components/VimTextInput.tsx
8	3	src/components/agents/AgentDetail.tsx
5	0	src/components/agents/validateAgent.ts
3	6	src/components/design-system/ThemeProvider.tsx
57	4	src/components/mcp/McpParsingWarnings.tsx
2	1	src/components/messageActions.tsx
3	3	src/components/messages/SystemTextMessage.tsx
1	0	src/components/messages/nullRenderingAttachments.ts
14	8	src/components/permissions/ExitPlanModePermissionRequest/ExitPlanModePermissionRequest.tsx
16	4	src/components/skills/SkillsMenu.tsx
